70083746 2525943930 26769233
116609889 3355802129 44044812
154015825 4051694881 57452669
191614258 4984976134 71890354
224234541 7224920842 84881423
251322249 7805794554 95591187
281462662 8377048774 106219694
302873573 8743310445 115239782
320232232 8946559269 122288245
341297205 9678071638 131477090
360055471 9852121490 138417484
379741451 10128485309 146956104
396741745 10422788912 153650215
421935698 11811353890 163720029
440610975 12132620899 171015662
456664108 12351360020 177449453
475558097 12645788247 184670507
494139084 12865308059 193256995
510714719 13073189891 200386403
525691624 13299497707 205980287
539463798 13985026872 212326883
553726860 14161053348 217846269
574073920 14551403171 227713396
587552308 14695973135 233131235
599518223 15028988266 237956348
617597208 15397338315 245327438
629505119 15553436732 249959655
642808812 15756385075 255571678
654416176 15915722602 260118619
668336046 16056025812 267543901
679633780 16169291244 272078366
692444753 16373170090 278661474
705392658 16559891564 283881376
717954780 16692754184 289366934
726856149 16779753253 293363879
736709019 16892987574 297972932
746092018 17021023607 302023832
754326943 17084988384 305515126
762871451 17206222310 309300656
773697229 17395149683 313593483
780832422 17451950544 316637431
790050649 17588094650 320883241
798731632 17664985461 324904714
807594133 17763964502 328832448
819271204 18153550066 333895267
827907212 18222956546 337729552
839271035 18400643343 342289899
850450623 20406793045 347025798
858349986 20505743870 350245402
865903831 20594248867 353548383
875797080 20727339849 357539770
886214626 20992298003 362670675
893635110 21062114857 365606819
900676156 21154760437 368650295
907902254 21208594551 371877640
917709729 21322361222 376021270
926503661 21452480934 379814909
932675125 21498118846 382351132
942193920 21581660693 386515376
949267498 21681066800 389258492
956844392 21746388793 392795101
963039711 21809321629 395355061
969643396 22019764848 398311572
977622085 22257485346 401726659
985055805 22406936432 404995929
991330625 22468433313 407830290
998739179 23423479787 410902457
1005016165 23485161208 413567439
1011592433 23545976167 416296441
1022868804 23735704153 420599338
1031338269 23829161736 424235417
1037325411 23871263377 426502769
1048018591 24048868789 430986752
1055416807 24116378098 434437452
1062246014 24196082050 437726247
1067482189 24330259628 439938267
1072944780 24370166400 442285867
1081040553 24453283655 445878451
1087732086 24531263910 448894905
1093215066 24577302328 451199678
1101579414 24733481817 454479527
1106637431 24859755660 456783392
1112600296 24910080771 459236924
1118639344 24975156009 462168944
1125057641 25113419618 464687527
1131713632 25172160012 467904190
1138964621 25310566298 471488901
1144300788 25358714692 473991969
1148811985 25431227151 476177982
1155274572 25499134083 478789719
1162481766 25576422950 482411301
1171930304 25668200414 486214160
1177435056 25715028312 488586846
1184715961 25794814568 491578152
1190571324 25863185901 494011008
1196220911 25926924538 496225777
1202570400 25972084845 499211000
1208852844 26014540672 502064052
1213716137 26069685733 504135803
1219670751 26116610230 506749777
1225598011 26164865586 509091920
1231736094 26269652234 511649625
1237306715 26356903352 513794955
1241990873 26390547210 516051160
1249478874 26437860792 519980418
1254239782 26477175445 522008401
1259530804 26532893816 524700801
